GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419),2/5,0.0023515357790851,0.0177839178161715,0,0,42.333333333333336,256.23040114685494,RBPJ;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,postsynaptic endocytosis (GO:0140239),2/5,0.0023515357790851,0.0177839178161715,0,0,42.333333333333336,256.23040114685494,MX2;MX1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,postsynaptic neurotransmitter receptor internalization (GO:0098884),2/5,0.0023515357790851,0.0177839178161715,0,0,42.333333333333336,256.23040114685494,MX2;MX1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,acyl-CoA metabolic process (GO:0006637),4/37,0.002557353393301,0.0190572596278795,0,0,7.735143644234554,46.16938913691851,ACOT9;ACOT8;ACSL6;ACOT13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,glutamine family amino acid metabolic process (GO:0009064),4/37,0.002557353393301,0.0190572596278795,0,0,7.735143644234554,46.16938913691851,GOT1;TAT;GOT2;ALDH18A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)"",4/37,0.002557353393301,0.0190572596278795,0,0,7.735143644234554,46.16938913691851,UBB";UBC;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to dsRNA (GO:0071359),3/18,0.0025786808517292,0.0190572596278795,0,0,12.733333333333333,75.89674439598546,IFIH1;DDX58;IFIT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798),3/18,0.0025786808517292,0.0190572596278795,0,0,12.733333333333333,75.89674439598546,TGFB1;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,intermediate filament organization (GO:0045109),3/18,0.0025786808517292,0.0190572596278795,0,0,12.733333333333333,75.89674439598546,DSP;KRT14;PKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of leukocyte cell-cell adhesion (GO:1903038),3/18,0.0025786808517292,0.0190572596278795,0,0,12.733333333333333,75.89674439598546,IL4I1;GPNMB;AKT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of nitric-oxide synthase activity (GO:0051000),3/18,0.0025786808517292,0.0190572596278795,0,0,12.733333333333333,75.89674439598546,DHFR;AKT1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),21/684,0.0025893925119371,0.019082057318082,0,0,2.07079659778265,12.334352003916353,RB1;MED1;CREBBP;STAT1;RBPJ;PARP9;SIRT1;NFKB1;UXT;RXRA;IFI27;UBB;BAG3;UBC;IRF2;IRF7;IRF8;TBL1X;RPS27A;TP53;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,pattern recognition receptor signaling pathway (GO:0002221),5/61,0.002606871510172,0.0191564439019441,0,0,5.709632387156817,33.97005415409538,UBB;UBC;RPS27A;UBA52;CTSS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),12/300,0.0027749352590627,0.0203338476327929,0,0,2.6944444444444446,15.862538961832428,ITGB1;APP;COL3A1;POSTN;TGFB1;CDH1;PLG;HSPG2;CTSS;CD44;MATN3;PLEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),5/62,0.0027999910018203,0.0204596525597801,0,0,5.609177667295274,32.97152642722349,APP;EGR1;CASP1;S100A13;AGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),10/224,0.0028204602976068,0.0205513314943597,0,0,3.013245033112583,17.690325215025858,BST2;PRKCB;STAT1;IFIT5;S100A13;CASP1;S100A4;S100B;SIRT1;TRIM22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein homooligomerization (GO:0051260),7/121,0.0029183670907174,0.0212051659196667,0,0,3.940696002300834,23.00078265466765,TDO2;SHMT2;SHMT1;TRPV5;ACOT13;SAMHD1;HLA-G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),5/63,0.0030032504667683,0.0216316786976654,0,0,5.512186903291026,32.0151127502797,FABP1;AKT1;SIRT1;PDK2;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),6/91,0.0030178067155716,0.0216316786976654,0,0,4.522029988465975,26.242357319585903,OAS1;UBB;UBC;RPS27A;UBA52;CTSS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of transport (GO:0051050),6/91,0.0030178067155716,0.0216316786976654,0,0,4.522029988465975,26.242357319585903,RXRA;ANXA2;AHSG;APOA1;ACSL3;ACTB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of collagen biosynthetic process (GO:0032965),3/19,0.0030271007583857,0.0216316786976654,0,0,11.936893203883496,69.23577067420611,TGFB1;TGFB3;AMELX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,maintenance of protein localization in organelle (GO:0072595),3/19,0.0030271007583857,0.0216316786976654,0,0,11.936893203883496,69.23577067420611,AKT1;PML;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),3/19,0.0030271007583857,0.0216316786976654,0,0,11.936893203883496,69.23577067420611,AKT1;HIF1A;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of exit from mitosis (GO:0007096),4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,UBB;UBC;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of nitric-oxide synthase activity (GO:0050999),4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,DHFR;AKT1;HIF1A;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of viral entry into host cell (GO:0046596),4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,IFITM3;IFITM1;IFITM2;TRIM22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,response to peptide (GO:1901652),4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,STAT1;STAT2;IRF5;AGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of lymphocyte proliferation (GO:0050672),4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,IL4I1;SDC4;GPNMB;HLA-G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""nucleotide-excision repair, DNA incision (GO:0033683)"",4/39,0.0031081744219764,0.02184987655991,0,0,7.29239332096475,42.104235179579774,UBB";UBC;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),13/345,0.0031466733783993,0.0220607317393725,0,0,2.534834992142483,14.60422228940122,APP;AHSG;CUL1;APOA1;AFP;HIF1A;PSMB8;FBXO30;CST3;ALB;AMELX;MATN3;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,peptidyl-serine phosphorylation (GO:0018105),8/156,0.0031728243207037,0.0221042229078105,0,0,3.4743954480796586,19.988659575927755,RPS6KB1;PRKCB;LRRK2;AKT1;PRKCA;TTK;PCK1;MAPK14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),6/92,0.003186961976685,0.0221042229078105,0,0,4.46922024623803,25.692149108995395,STAT1;PDCD6;AKT1;PRKCA;SIRT1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of mitotic cell cycle phase transition (GO:1901991),6/92,0.003186961976685,0.0221042229078105,0,0,4.46922024623803,25.692149108995395,RB1;GPNMB;FHL1;CUL1;PSMB8;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),6/92,0.003186961976685,0.0221042229078105,0,0,4.46922024623803,25.692149108995395,CREBBP;TGFB1;TGFB3;TTK;RBPJ;GDF5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,lipid homeostasis (GO:0055088),5/64,0.0032169482135554,0.0221935203881989,0,0,5.418483961795396,31.098424905393653,ACOX1;ABCB4;APOA1;ACOX3;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),5/64,0.0032169482135554,0.0221935203881989,0,0,5.418483961795396,31.098424905393653,UBB;UBC;RPS27A;UBA52;PSMB8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of protein kinase B signaling (GO:0051898),4/40,0.0034117237626661,0.0227736753787781,0,0,7.0894660894660895,40.271978778447256,PDCD6;AKT1;HLA-G;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,organic hydroxy compound transport (GO:0015850),4/40,0.0034117237626661,0.0227736753787781,0,0,7.0894660894660895,40.271978778447256,NCOA1;NCOA2;RBP4;RXRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of RNA metabolic process (GO:0051252),5/65,0.0034413823688507,0.0227736753787781,0,0,5.3279044516829535,30.2192455538594,MED1;OAS1;OAS2;OAS3;OASL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of blood vessel remodeling (GO:0060312),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,CST3;TGFB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of hormone biosynthetic process (GO:0046885),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,EGR1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of hyaluronan biosynthetic process (GO:1900125),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,TGFB1;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of long-chain fatty acid import across plasma membrane (GO:0010746),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,ACSL1;AKT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of macrophage apoptotic process (GO:2000109),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,IRF7;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,detection of virus (GO:0009597),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,IFIH1;DDX58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process (GO:1902221),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,IL4I1;PAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of response to reactive oxygen species (GO:1901031),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,DHFR;HEBP2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,foam cell differentiation (GO:0090077),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,TGFB1;STAT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of tooth mineralization (GO:0070170),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,AMELX;ASPN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,SCF complex assembly (GO:0010265),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,CUL1;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,ISG15-protein conjugation (GO:0032020),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,HERC5;ISG15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,macrophage derived foam cell differentiation (GO:0010742),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,TGFB1;STAT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,membrane raft assembly (GO:0001765),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,ANXA2;S100A10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,tyrosine catabolic process (GO:0006572),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,IL4I1;TAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cytosolic calcium ion concentration (GO:0051481),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,ATP2B1;SLC8A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of gluconeogenesis (GO:0045722),2/6,0.0034909975282205,0.0227736753787781,0,0,31.748387096774195,179.61865123587796,NNMT;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),9/194,0.0035100432479459,0.0227736753787781,0,0,3.1313352956917315,17.69870452103982,CREBBP;IRF3;STAT1;LRRK2;ALB;CASP1;AKT1;TP53;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),9/194,0.0035100432479459,0.0227736753787781,0,0,3.1313352956917315,17.69870452103982,RB1;APP;TGFB1;CILP;PGR;PARP9;HIF1A;SIRT1;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of tissue remodeling (GO:0034103),3/20,0.003520525762101,0.0227736753787781,0,0,11.23415191319246,63.4633523939532,CST3;TGFB1;GPNMB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,myeloid cell development (GO:0061515),3/20,0.003520525762101,0.0227736753787781,0,0,11.23415191319246,63.4633523939532,APP;MED1;ANXA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of nitrogen compound metabolic process (GO:0051173),3/20,0.003520525762101,0.0227736753787781,0,0,11.23415191319246,63.4633523939532,APP;GBA;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cellular protein metabolic process (GO:0032269),6/94,0.0035463629119779,0.0228837447603754,0,0,4.367201426024955,24.639019954870843,CST3;DHFR;SHMT1;AKT1;EIF2AK2;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,circulatory system development (GO:0072359),7/126,0.0036547239322286,0.0235244513156354,0,0,3.774156219864995,21.179563498365876,RBP4;COL3A1;TGFB1;MTHFD1;TH;CACYBP;HSPG2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),5/66,0.0036768506472833,0.0236082935125074,0,0,5.240294761574198,29.37551350939999,TGFB1;AKT1;PRKCA;PTK6;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),4/41,0.0037348215270997,0.0238623818751153,0,0,6.897507897507897,38.55745020298353,HEBP2;UBB;LRRK2;AKT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,JNK cascade (GO:0007254),4/41,0.0037348215270997,0.0238623818751153,0,0,6.897507897507897,38.55745020298353,UBB;UBC;RPS27A;UBA52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
